# Frequency Ratio Error
1.425500000000000114e+02 9.648060404283755886e-01 6.337554064889295777e-03
1.425999999999999943e+02 9.680540571451546894e-01 6.185133805896357237e-03
1.426500000000000057e+02 9.709532864882781666e-01 6.036019453173498833e-03
1.427000000000000171e+02 9.733410612282374919e-01 5.899558305024693930e-03
1.427500000000000000e+02 9.750845418649872753e-01 5.783853134546951963e-03
1.428000000000000114e+02 9.760928099809123015e-01 5.695387022140680454e-03
1.428499999999999943e+02 9.763234629984878232e-01 5.638883928355147880e-03
1.429000000000000057e+02 9.757828049783089375e-01 5.617336894135459800e-03
1.429500000000000171e+02 9.745204253126815708e-01 5.632100139797195648e-03
1.430000000000000000e+02 9.726202200361752093e-01 5.682958069099478850e-03
1.430500000000000114e+02 9.701903399609634882e-01 5.768128865709735639e-03
1.430999999999999943e+02 9.673541715837014054e-01 5.884200605473031975e-03
1.431500000000000057e+02 9.642435943558049782e-01 6.026019636036390736e-03
1.432000000000000171e+02 9.609947931657598641e-01 6.186562203955877845e-03
1.432500000000000000e+02 9.577461039930585951e-01 6.356835651074801627e-03
1.433000000000000114e+02 9.546368466308474687e-01 6.525881411305870308e-03
1.433499999999999943e+02 9.518058689094831548e-01 6.680981424355489882e-03
1.434000000000000057e+02 9.493885916387982959e-01 6.808184807847351624e-03
1.434500000000000171e+02 9.475117212994385030e-01 6.893251044463044770e-03
1.435000000000000000e+02 9.462854991370998059e-01 6.923032644803679171e-03
1.435500000000000114e+02 9.457943043664257532e-01 6.887193751575136982e-03
1.435999999999999943e+02 9.460873855136269217e-01 6.780008717115061471e-03
1.436500000000000057e+02 9.471720664468173956e-01 6.601862270619106125e-03
1.437000000000000171e+02 9.490115838538654147e-01 6.360045039272935533e-03
1.437500000000000000e+02 9.515286546601098294e-01 6.068539902955360187e-03
1.438000000000000114e+02 9.546142775535656488e-01 5.746700632752966761e-03
1.438499999999999943e+02 9.581398006060363182e-01 5.416958600335117051e-03
1.439000000000000057e+02 9.619695547956201853e-01 5.101885847756517343e-03
1.439500000000000171e+02 9.659715839058092834e-01 4.821086445342299097e-03
1.440000000000000000e+02 9.700249469608108743e-01 4.588520887552867585e-03
1.440500000000000114e+02 9.740232340341374861e-01 4.410953486583507437e-03
1.440999999999999943e+02 9.778748830959249627e-01 4.288057201812657364e-03
1.441500000000000057e+02 9.815014119116965974e-01 4.214159071898179558e-03
1.442000000000000171e+02 9.848348053734150565e-01 4.180893719246046164e-03
1.442500000000000000e+02 9.878151558467486160e-01 4.179680943632002252e-03
1.443000000000000114e+02 9.903893738250456602e-01 4.203201594176686311e-03
1.443499999999999943e+02 9.925114469670093253e-01 4.245638701990686430e-03
1.444000000000000057e+02 9.941443538852129391e-01 4.301975838909728560e-03
1.444500000000000171e+02 9.952633418513442409e-01 4.366922135050208507e-03
1.445000000000000000e+02 9.958598823834237113e-01 4.434064567706958414e-03
1.445500000000000114e+02 9.959452989349876217e-01 4.495675603835723802e-03
1.445999999999999943e+02 9.955529287985157572e-01 4.543297280874933515e-03
1.446500000000000057e+02 9.947378404720230716e-01 4.568903859169121291e-03
1.447000000000000171e+02 9.935736026557629996e-01 4.566246372281416131e-03
1.447500000000000000e+02 9.921462872614922324e-01 4.531966484104300169e-03
1.448000000000000114e+02 9.905465698955303600e-01 4.466201811672023368e-03
1.448499999999999943e+02 9.888612308214222990e-01 4.372603033778510451e-03
1.449000000000000057e+02 9.871654177639578309e-01 4.257857491905231266e-03
1.449500000000000171e+02 9.855167315324914190e-01 4.130910743699619039e-03
1.450000000000000000e+02 9.839516942659192189e-01 4.002084144176632809e-03
1.450500000000000114e+02 9.824846590901191723e-01 3.882224313828379608e-03
1.450999999999999943e+02 9.811088696498445616e-01 3.781930795793602643e-03
1.451500000000000057e+02 9.797992336632805888e-01 3.710839236240842057e-03
1.452000000000000171e+02 9.785164061180783301e-01 3.676928453090819084e-03
1.452500000000000000e+02 9.772119068948358356e-01 3.685879422568667102e-03
1.453000000000000114e+02 9.758341349294111788e-01 3.740598076550970784e-03
1.453499999999999943e+02 9.743352067717825360e-01 3.841037944449181025e-03
1.454000000000000057e+02 9.726784806862442956e-01 3.984372635126139962e-03
1.454500000000000171e+02 9.708463946364833674e-01 4.165423333047297769e-03
1.455000000000000000e+02 9.688478593749010326e-01 4.377158795100545216e-03
1.455500000000000114e+02 9.667239918518231168e-01 4.611120838153268814e-03
1.455999999999999943e+02 9.645506294964314442e-01 4.857750705478414491e-03
1.456500000000000057e+02 9.624360858335164748e-01 5.106712420999979032e-03
1.457000000000000171e+02 9.605132191259778685e-01 5.347355999602646133e-03
1.457500000000000000e+02 9.589261210921565803e-01 5.569410559282088856e-03
1.458000000000000114e+02 9.578132899579696602e-01 5.763869855772704894e-03
1.458499999999999943e+02 9.572904268978121856e-01 5.923895764399621927e-03
1.459000000000000057e+02 9.574363596414652289e-01 6.045494005673419415e-03
1.459500000000000171e+02 9.582847886489592737e-01 6.127753155031934011e-03
1.460000000000000000e+02 9.598228776523086703e-01 6.172566150963540270e-03
1.460500000000000114e+02 9.619958852331103039e-01 6.183911143568378808e-03
1.460999999999999943e+02 9.647157562524119045e-01 6.166888546512104378e-03
1.461500000000000057e+02 9.678711893216375151e-01 6.126756202014259182e-03
1.462000000000000171e+02 9.713370599234300018e-01 6.068175363557123947e-03
1.462500000000000000e+02 9.749818489923270937e-01 5.994802154712391799e-03
1.463000000000000114e+02 9.786725398830186107e-01 5.909263902892795788e-03
1.463499999999999943e+02 9.822770817040129554e-01 5.813472645276447810e-03
1.464000000000000057e+02 9.856649149838381252e-01 5.709163039222254522e-03
1.464500000000000171e+02 9.887062640166942584e-01 5.598501179206604068e-03
1.465000000000000000e+02 9.912710047794659474e-01 5.484589941915671979e-03
1.465500000000000114e+02 9.932279929637664040e-01 5.371694464600633781e-03
1.465999999999999943e+02 9.944458196989778287e-01 5.265043937695880645e-03
1.466500000000000057e+02 9.947960341020608555e-01 5.170171581472653329e-03
1.467000000000000171e+02 9.941598456690646790e-01 5.091973784170658601e-03
1.467500000000000000e+02 9.924390395691076172e-01 5.033978949081365298e-03
1.468000000000000114e+02 9.895711079266071852e-01 4.998550442112540196e-03
1.468499999999999943e+02 9.855472811305026060e-01 4.988605806806309384e-03
1.469000000000000057e+02 9.804303340289379776e-01 5.010664777102348359e-03
1.469500000000000171e+02 9.743672803786483927e-01 5.077720944385402321e-03
1.470000000000000000e+02 9.675913582085713394e-01 5.209238585565752720e-03
1.470500000000000114e+02 9.604091211480515478e-01 5.425916761407256067e-03
1.470999999999999943e+02 9.531723015231026164e-01 5.740046271537447425e-03
1.471500000000000057e+02 9.462392367626359935e-01 6.146749493950128158e-03
1.472000000000000171e+02 9.399346450484962201e-01 6.622038571611587286e-03
1.472500000000000000e+02 9.345171883882429364e-01 7.128594355181983033e-03
1.473000000000000114e+02 9.301611761863499694e-01 7.625045193188229736e-03
1.473499999999999943e+02 9.269536757276393146e-01 8.074104634377163997e-03
1.474000000000000057e+02 9.249037718478291259e-01 8.447484714511052650e-03
1.474500000000000171e+02 9.239584617804983413e-01 8.727702887548711985e-03
1.475000000000000000e+02 9.240198292351252674e-01 8.907767190518415742e-03
1.475500000000000114e+02 9.249597839637845320e-01 8.989743511519007399e-03
1.475999999999999943e+02 9.266306659942766810e-01 8.982928418225389483e-03
1.476500000000000057e+02 9.288716765350695237e-01 8.902044522619077804e-03
1.477000000000000171e+02 9.315121720155804530e-01 8.765638727981308123e-03
1.477500000000000000e+02 9.343734036132288479e-01 8.594712976717456057e-03
1.478000000000000114e+02 9.372704429679341587e-01 8.411534565162699650e-03
1.478499999999999943e+02 9.400158958540172360e-01 8.238528060140885498e-03
1.479000000000000057e+02 9.424265770290192190e-01 8.097116086137902055e-03
1.479500000000000171e+02 9.443335721832866181e-01 8.006351808136786749e-03
1.480000000000000000e+02 9.455950734919920109e-01 7.981223243701107001e-03
1.480500000000000114e+02 9.461102199027592308e-01 8.030691447977540004e-03
1.480999999999999943e+02 9.458312550866750934e-01 8.155856756505309307e-03
1.481500000000000057e+02 9.447710627924809090e-01 8.348937379527606242e-03
1.482000000000000171e+02 9.430038288041554528e-01 8.593688354051574885e-03
1.482500000000000000e+02 9.406581132044675719e-01 8.867397272092819582e-03
1.483000000000000114e+02 9.379034807205490765e-01 9.143967504466105414e-03
1.483499999999999943e+02 9.349333226470472047e-01 9.397253708272370817e-03
1.484000000000000057e+02 9.319470804895375604e-01 9.603891380946520673e-03
1.484500000000000171e+02 9.291346554119895851e-01 9.745200672347369489e-03
1.485000000000000000e+02 9.266646857821363437e-01 9.808108240355621968e-03
1.485500000000000114e+02 9.246771058896685602e-01 9.785278823191755765e-03
1.485999999999999943e+02 9.232793849512271889e-01 9.674752014986803469e-03
1.486500000000000057e+02 9.225452868871738543e-01 9.479372393326643623e-03
1.487000000000000171e+02 9.225148824190819719e-01 9.206230336428805963e-03
1.487500000000000000e+02 9.231947721117539363e-01 8.866234551215934623e-03
1.488000000000000114e+02 9.245579146288426253e-01 8.473836540011648460e-03
1.488499999999999943e+02 9.265430039689047659e-01 8.046829248051676556e-03
1.489000000000000057e+02 9.290539356180725905e-01 7.606049739711582061e-03
1.489500000000000171e+02 9.319604654965938373e-01 7.174740673751087670e-03
1.490000000000000000e+02 9.351015605631578520e-01 6.777304242114410605e-03
1.490500000000000114e+02 9.382929552394398964e-01 6.437285133985557947e-03
1.490999999999999943e+02 9.413398355235533810e-01 6.174717559972032858e-03
1.491500000000000057e+02 9.440542793339379291e-01 6.003424603107671703e-03
1.492000000000000171e+02 9.462753216817392232e-01 5.929179700103115805e-03
1.492500000000000000e+02 9.478879276810242560e-01 5.949426057393865548e-03
1.493000000000000114e+02 9.488365812080908901e-01 6.054496476193728036e-03
1.493499999999999943e+02 9.491301706028274499e-01 6.229613260470790934e-03
1.494000000000000057e+02 9.488371604534885373e-01 6.456936854910803533e-03
1.494500000000000171e+02 9.480727169307927582e-01 6.717362308947863979e-03
1.495000000000000000e+02 9.469813452219841832e-01 6.992068630620654375e-03
1.495500000000000114e+02 9.457190391590716283e-01 7.263831013063527797e-03
1.495999999999999943e+02 9.444380622378504286e-01 7.518017393210393168e-03
1.496500000000000057e+02 9.432759432262950439e-01 7.743187465933699075e-03
1.497000000000000171e+02 9.423487992461562213e-01 7.931288987028323537e-03
1.497500000000000000e+02 9.417481268153156115e-01 8.077522435364902290e-03
1.498000000000000114e+02 9.415398138337109923e-01 8.179973873608480800e-03
1.498499999999999943e+02 9.417641938296742454e-01 8.239101315603075334e-03
1.499000000000000057e+02 9.424362990509597138e-01 8.257130201252585455e-03
1.499500000000000171e+02 9.435459151505716235e-01 8.237396056087269505e-03
1.500000000000000000e+02 9.450574944192656757e-01 8.183682004507824084e-03
1.500500000000000114e+02 9.469103755844353598e-01 8.099633113676162413e-03
1.500999999999999943e+02 9.490200183064610995e-01 7.988366889583556341e-03
1.501500000000000057e+02 9.512810154577266974e-01 7.852403679072497006e-03
1.502000000000000171e+02 9.535724366673942187e-01 7.693979916093989825e-03
1.502500000000000000e+02 9.557655839251367746e-01 7.515679210776141268e-03
1.503000000000000114e+02 9.577336089568705413e-01 7.321166438946470796e-03
1.503499999999999943e+02 9.593618576003645204e-01 7.115716135334231897e-03
1.504000000000000057e+02 9.605575012269519375e-01 6.906255361568116626e-03
1.504500000000000171e+02 9.612571330644859025e-01 6.700804375454527152e-03
1.505000000000000000e+02 9.614315141734446346e-01 6.507438503983181514e-03
1.505500000000000114e+02 9.610873449408543490e-01 6.333107268715170921e-03
1.505999999999999943e+02 9.602665409936470553e-01 6.182724498951639239e-03
1.506500000000000057e+02 9.590437993900228220e-01 6.058828007129837129e-03
1.507000000000000171e+02 9.575231869821615449e-01 5.961836364478324130e-03
1.507500000000000000e+02 9.558341418958551383e-01 5.890636569190586466e-03
1.508000000000000114e+02 9.541268060105868587e-01 5.843081612592386509e-03
1.508499999999999943e+02 9.525661759799928241e-01 5.816054034216269764e-03
1.509000000000000057e+02 9.513243317984115821e-01 5.805032778225444924e-03
1.509500000000000171e+02 9.505701018499200794e-01 5.803453596102878947e-03
1.510000000000000000e+02 9.504560232230591099e-01 5.802394984966494432e-03
1.510500000000000114e+02 9.511033260744574669e-01 5.791099134949677374e-03
1.510999999999999943e+02 9.525867245817332130e-01 5.758522743890343715e-03
1.511500000000000057e+02 9.549216777036385606e-01 5.695643373535807553e-03
1.512000000000000171e+02 9.580570528316797452e-01 5.597848458569961404e-03
1.512500000000000000e+02 9.618754703593086486e-01 5.466583086950927914e-03
1.513000000000000114e+02 9.662020638690634877e-01 5.309585140671458335e-03
1.513499999999999943e+02 9.708204274548143387e-01 5.139448612100402936e-03
1.514000000000000057e+02 9.754928603172638990e-01 4.970830922225795596e-03
1.514500000000000171e+02 9.799812703386134860e-01 4.817206608085013858e-03
1.515000000000000000e+02 9.840654519207105988e-01 4.688418181921272937e-03
1.515500000000000114e+02 9.875566247322521418e-01 4.590080648729445018e-03
1.515999999999999943e+02 9.903055653207377684e-01 4.525065961414730803e-03
1.516500000000000057e+02 9.922058786010800047e-01 4.496213340046788243e-03
1.517000000000000171e+02 9.931936694515035580e-01 4.508732296567589601e-03
1.517500000000000000e+02 9.932450670383553559e-01 4.570848970472328118e-03
1.518000000000000114e+02 9.923728641167314235e-01 4.692010286228260642e-03
1.518499999999999943e+02 9.906231396821835178e-01 4.879139751170680564e-03
1.519000000000000057e+02 9.880722814781713881e-01 5.132566932280548631e-03
1.519500000000000171e+02 9.848244043529422731e-01 5.443552421199907357e-03
1.520000000000000000e+02 9.810088175745615979e-01 5.794404180688627649e-03
1.520500000000000114e+02 9.767769577790947899e-01 6.160782028015014851e-03
1.520999999999999943e+02 9.722981065615869944e-01 6.515057675293779542e-03
1.521500000000000057e+02 9.677532940964810315e-01 6.829765028827962381e-03
1.522000000000000171e+02 9.633270875384327692e-01 7.080655600939574079e-03
1.522500000000000000e+02 9.591974701443886087e-01 7.249181161311708289e-03
1.523000000000000114e+02 9.555246511566062306e-01 7.324296819948985550e-03
1.523499999999999943e+02 9.524402330527734772e-01 7.303452192802581400e-03
1.524000000000000057e+02 9.500384745221609473e-01 7.192642426816714743e-03
1.524500000000000171e+02 9.483712392879647402e-01 7.005473630924101934e-03
1.525000000000000000e+02 9.474475795510512999e-01 6.761341731237205041e-03
1.525500000000000114e+02 9.472379395253995860e-01 6.482977724684182465e-03
1.525999999999999943e+02 9.476819974305644712e-01 6.193722932475307502e-03
1.526500000000000057e+02 9.486985126122826628e-01 5.914938701961170407e-03
1.527000000000000171e+02 9.501953817819621673e-01 5.663929387266270106e-03
1.527500000000000000e+02 9.520784040729268760e-01 5.452675821675252721e-03
1.528000000000000114e+02 9.542578253965821045e-01 5.287534288171439820e-03
1.528499999999999943e+02 9.566523532331092650e-01 5.169849764478585269e-03
1.529000000000000057e+02 9.591908332228797907e-01 5.097207658905562357e-03
1.529500000000000171e+02 9.618120840188565390e-01 5.064907067346235796e-03
1.530000000000000000e+02 9.644635050414125388e-01 5.067261059866562216e-03
1.530500000000000114e+02 9.670990561599808188e-01 5.098493624709156749e-03
1.530999999999999943e+02 9.696771201475495872e-01 5.153203470796083839e-03
1.531500000000000057e+02 9.721586448859237395e-01 5.226504241638661209e-03
1.532000000000000171e+02 9.745058476965595684e-01 5.313995936923272649e-03
1.532500000000000000e+02 9.766816543886246427e-01 5.411694764696791012e-03
1.533000000000000114e+02 9.786499344481240925e-01 5.515987503126430248e-03
1.533499999999999943e+02 9.803764729480263229e-01 5.623615722334524870e-03
1.534000000000000057e+02 9.818304886352245964e-01 5.731657496169030586e-03
1.534500000000000171e+02 9.829863808082373033e-01 5.837470602906590089e-03
1.535000000000000000e+02 9.838252962646568678e-01 5.938589919147148344e-03
1.535500000000000114e+02 9.843360915013631418e-01 6.032616437751037869e-03
1.536000000000000227e+02 9.845153548083274142e-01 6.117168723775775509e-03
1.536500000000000057e+02 9.843663479178358378e-01 6.189963994274337925e-03
1.537000000000000171e+02 9.838969859888355707e-01 6.249048693597553626e-03
1.537500000000000000e+02 9.831172244379731140e-01 6.293128259785036628e-03
1.538000000000000114e+02 9.820363852896384360e-01 6.321890588913409506e-03
1.538500000000000227e+02 9.806609893415952905e-01 6.336208633412108646e-03
1.539000000000000057e+02 9.789935680427699349e-01 6.338150241225505577e-03
1.539500000000000171e+02 9.770327567922393319e-01 6.330797026429389046e-03
1.540000000000000000e+02 9.747747803235337072e-01 6.317945514040213331e-03
1.540500000000000114e+02 9.722162774612091996e-01 6.303803244926479456e-03
1.541000000000000227e+02 9.693582923915042837e-01 6.292783190319073579e-03
1.541500000000000057e+02 9.662111674012787699e-01 6.289440896678201616e-03
1.542000000000000171e+02 9.627999738905593796e-01 6.298505430879792165e-03
1.542500000000000000e+02 9.591699794224517461e-01 6.324858023186718213e-03
1.543000000000000114e+02 9.553914519427723073e-01 6.373255629277742307e-03
1.543500000000000227e+02 9.515628691984789889e-01 6.447630858850199494e-03
1.544000000000000057e+02 9.478114074497470121e-01 6.549958165562347508e-03
1.544500000000000171e+02 9.442895623876440547e-01 6.678933038415008766e-03
1.545000000000000000e+02 9.411670699991120381e-01 6.828949572801951660e-03
1.545500000000000114e+02 9.386180630194204122e-01 6.989914808612290691e-03
1.546000000000000227e+02 9.368045774044897467e-01 7.148213046755835798e-03
1.546500000000000057e+02 9.358588216300701701e-01 7.288715772097585817e-03
1.547000000000000171e+02 9.358675299885979015e-01 7.397339873795883043e-03
1.547500000000000000e+02 9.368617230304537857e-01 7.463476793216575027e-03
1.548000000000000114e+02 9.388140871923165154e-01 7.481696778119317597e-03
1.548500000000000227e+02 9.416442701295887341e-01 7.452397159068244181e-03
1.549000000000000057e+02 9.452303908922020659e-01 7.381380861444243081e-03
1.549500000000000171e+02 9.494237395412655767e-01 7.278605397206349033e-03
1.550000000000000000e+02 9.540633780718438262e-01 7.156470494866403777e-03
1.550500000000000114e+02 9.589880373532700952e-01 7.028013456623014195e-03
1.551000000000000227e+02 9.640438803158718484e-01 6.905298642949625650e-03
1.551500000000000057e+02 9.690878800531019799e-01 6.798176383987200935e-03
1.552000000000000171e+02 9.739874354790716282e-01 6.713486711833195099e-03
1.552500000000000000e+02 9.786173432164531061e-01 6.654709600207087995e-03
1.553000000000000114e+02 9.828554509052523924e-01 6.622014781682106048e-03
1.553500000000000227e+02 9.865783759494489713e-01 6.612637199473724199e-03
1.554000000000000057e+02 9.896586931381121666e-01 6.621498647709447676e-03
1.554500000000000171e+02 9.919649981721578857e-01 6.642009895249165533e-03
1.555000000000000000e+02 9.933661590648511508e-01 6.667007692796875391e-03
1.555500000000000114e+02 9.937406929971133174e-01 6.689783950747351000e-03
1.556000000000000227e+02 9.929913344075642634e-01 6.705127947788692977e-03
1.556500000000000057e+02 9.910633765700878062e-01 6.710225952996163104e-03
1.557000000000000171e+02 9.879634726672350542e-01 6.705184150213564127e-03
1.557500000000000000e+02 9.837739440210357955e-01 6.692935171758598346e-03
1.558000000000000114e+02 9.786572860454104683e-01 6.678427114482114561e-03
1.558500000000000227e+02 9.728473125623767759e-01 6.667268831700360124e-03
1.559000000000000057e+02 9.666271032705692212e-01 6.664280131412172667e-03
1.559500000000000171e+02 9.602982014539417355e-01 6.672470249331994945e-03
1.560000000000000000e+02 9.541483044564315064e-01 6.692753289052443509e-03
1.560500000000000114e+02 9.484246460187197858e-01 6.724339435913881564e-03
1.561000000000000227e+02 9.433176328298917834e-01 6.765466899940638865e-03
1.561500000000000057e+02 9.389556156975182866e-01 6.814105095463235395e-03
1.562000000000000171e+02 9.354086578621673143e-01 6.868408823216706066e-03
1.562500000000000000e+02 9.326977151741696614e-01 6.926887280862216792e-03
1.563000000000000114e+02 9.308056944824475432e-01 6.988367926354321046e-03
1.563500000000000227e+02 9.296877929179941935e-01 7.051867942121515208e-03
1.564000000000000057e+02 9.292796983625903895e-01 7.116467905304050927e-03
1.564500000000000171e+02 9.295032508545582051e-01 7.181248345661321933e-03
1.565000000000000000e+02 9.302698876648189952e-01 7.245318511348141505e-03
1.565500000000000114e+02 9.314826372856146453e-01 7.307940828664112771e-03
1.566000000000000227e+02 9.330376452681918842e-01 7.368729824621147485e-03
1.566500000000000057e+02 9.348262333261789792e-01 7.427876506182129988e-03
1.567000000000000171e+02 9.367382943548072660e-01 7.486320329211139553e-03
1.567500000000000000e+02 9.386673854523887028e-01 7.545772544524438630e-03
1.568000000000000114e+02 9.405172362037578226e-01 7.608506138268049911e-03
1.568500000000000227e+02 9.422086971488646823e-01 7.676884590685635092e-03
1.569000000000000057e+02 9.436856756668556834e-01 7.752698447722867169e-03
1.569500000000000171e+02 9.449185952560255064e-01 7.836476485213846738e-03
1.570000000000000000e+02 9.459044454322415030e-01 7.926979744007606188e-03
1.570500000000000114e+02 9.466633745307819758e-01 8.021036696588849588e-03
1.571000000000000227e+02 9.472326456176627385e-01 8.113757501494244656e-03
1.571500000000000057e+02 9.476592840076701885e-01 8.199042236896497346e-03
1.572000000000000171e+02 9.479927618136438916e-01 8.270235536534109588e-03
1.572500000000000000e+02 9.482786982362437778e-01 8.320794593085812513e-03
1.573000000000000114e+02 9.485540382520923908e-01 8.344899328624826376e-03
1.573500000000000227e+02 9.488437232468684979e-01 8.337998682024493416e-03
1.574000000000000057e+02 9.491586012564183772e-01 8.297324994508479060e-03
1.574500000000000171e+02 9.494942564389093898e-01 8.222408955054818711e-03
1.575000000000000000e+02 9.498305213151205795e-01 8.115592275604441644e-03
1.575500000000000114e+02 9.501316061553619630e-01 7.982470228741034984e-03
1.576000000000000227e+02 9.503469746950867769e-01 7.832112051721384569e-03
1.576500000000000057e+02 9.504132556933487797e-01 7.676829648184431941e-03
1.577000000000000171e+02 9.502575476830411594e-01 7.531249526661194967e-03
1.577500000000000000e+02 9.498023948901956892e-01 7.410574590767913389e-03
1.578000000000000114e+02 9.489724532115650923e-01 7.328262555846822880e-03
1.578500000000000227e+02 9.477024487533847186e-01 7.293811153658908385e-03
1.579000000000000057e+02 9.459455629587562031e-01 7.311608707396850988e-03
1.579500000000000171e+02 9.436810373772989147e-01 7.381506547963030337e-03
1.580000000000000000e+02 9.409197646445756069e-01 7.500897698518259153e-03
1.580500000000000114e+02 9.377070069727425627e-01 7.667199950085318121e-03
1.581000000000000227e+02 9.341220637681768579e-01 7.879392463463976218e-03
1.581500000000000057e+02 9.302754334398866121e-01 8.137797166573047455e-03
1.582000000000000171e+02 9.263044748749659218e-01 8.442239998783082969e-03
1.582500000000000000e+02 9.223685766993217072e-01 8.789518360721160911e-03
1.583000000000000114e+02 9.186443902057641608e-01 9.171356282724543729e-03
1.583500000000000227e+02 9.153209525228110932e-01 9.573699876533682193e-03
1.584000000000000057e+02 9.125937863640539716e-01 9.977578071038443325e-03
1.584500000000000171e+02 9.106565891078187702e-01 1.036122332816605436e-02
1.585000000000000000e+02 9.096891688939504617e-01 1.070292171023951369e-02
1.585500000000000114e+02 9.098410427875163187e-01 1.098407235421799619e-02
1.586000000000000227e+02 9.112116288819581689e-01 1.119199719806041569e-02
1.586500000000000057e+02 9.138299812424403035e-01 1.132204161952022302e-02
1.587000000000000171e+02 9.176388397623974624e-01 1.137847778942548127e-02
1.587500000000000000e+02 9.224883774042722528e-01 1.137379618902540669e-02
1.588000000000000114e+02 9.281435769307586625e-01 1.132627601183409417e-02
1.588500000000000227e+02 9.343056830209069963e-01 1.125626754027362827e-02
1.589000000000000057e+02 9.406438955729390372e-01 1.118219452664931390e-02
1.589500000000000171e+02 9.468303366827435230e-01 1.111753195663334366e-02
1.590000000000000000e+02 9.525707942523798932e-01 1.106967182212772495e-02
